11;;
13;;10,23248199
10;;
12;;
13;;
8;;
12;;
13;;
13;;
11;;
35;;
12;;
11;;
33;;
26;;
47;;
19;;
15;;
14;;
10;;
18;;
32;;
15;;
17;;
12;;
10;;
8;;
10;;
12;;
9;;
11;;
9;;
12;;
16;;
19;;
29;;
17;;
26;;
25;;
12;;
12;;
12;;
12;;
12;;
14;;
13;;
30;;
11;;
11;;
12;;
41;;
37;;
19;;
13;;
13;;
10;;
8;;
9;;
7;;
23;;
11;;
7;;
10;;
11;;
22;;
15;;
9;;
14;;
16;;
8;;
7;;
11;;
24;;
8;;
8;;
8;;
9;;
11;;
9;;
21;;
8;;
9;;
10;;
9;;
10;;
9;;
9;;
8;;
9;;
9;;
7;;
8;;
9;;
8;;
11;;
15;;
9;;
22;;
26;;
9;;
7;;
10;;
14;;
9;;
9;;
8;;
10;;
11;;
8;;
8;;
8;;
9;;
26;;
8;;
20;;
11;;
8;;
8;;
8;;
8;;
9;;
8;;
10;;
8;;
10;;
7;;
9;;
11;;
17;;
8;;
8;;
17;;
19;;
8;;
9;;
8;;
9;;
11;;
10;;
11;;
8;;
11;;
11;;
10;;
15;;
9;;
10;;
10;;
9;;
10;;
9;;
9;;
9;;
8;;
10;;
9;;
8;;
15;;
20;;
11;;
7;;
13;;
17;;
8;;
9;;
9;;
8;;
11;;
9;;
21;;
8;;
21;;
9;;
9;;
11;;
7;;
8;;
9;;
9;;
16;;
8;;
7;;
11;;
8;;
13;;
16;;
9;;
13;;
17;;
10;;
8;;
9;;
11;;
8;;
8;;
8;;
7;;
9;;
8;;
9;;
9;;
10;;
10;;
8;;
10;;
8;;
8;;
9;;
9;;
15;;
8;;
8;;
9;;
8;;
12;;
15;;
7;;
13;;
15;;
9;;
8;;
17;;
19;;
10;;
9;;
7;;
9;;
10;;
8;;
8;;
8;;
8;;
9;;
8;;
10;;
9;;
9;;
17;;
8;;
7;;
8;;
8;;
9;;
8;;
10;;
9;;
8;;
13;;
30;;
8;;
9;;
8;;
11;;
7;;
9;;
8;;
9;;
10;;
7;;
8;;
8;;
9;;
11;;
11;;
14;;
8;;
8;;
9;;
9;;
9;;
8;;
9;;
9;;
8;;
10;;
12;;
8;;
13;;
16;;
9;;
7;;
12;;
19;;
10;;
9;;
8;;
9;;
11;;
8;;
9;;
8;;
7;;
9;;
8;;
9;;
8;;
8;;
9;;
9;;
9;;
7;;
8;;
9;;
10;;
14;;
14;;
27;;
28;;
28;;
10;;
9;;
9;;
15;;
7;;
7;;
8;;
8;;
9;;
9;;
9;;
7;;
9;;
8;;
9;;
24;;
8;;
8;;
9;;
8;;
10;;
8;;
9;;
19;;
9;;
13;;
14;;
8;;
14;;
15;;
9;;
8;;
12;;
16;;
8;;
7;;
9;;
9;;
10;;
9;;
10;;
8;;
9;;
10;;
8;;
12;;
8;;
9;;
8;;
7;;
7;;
8;;
8;;
9;;
10;;
25;;
22;;
8;;
14;;
18;;
10;;
7;;
9;;
12;;
9;;
8;;
9;;
10;;
10;;
8;;
9;;
8;;
10;;
9;;
8;;
11;;
8;;
8;;
8;;
