3649;;
3780;;
3766;;2970,89198
3662;;
3753;;
3788;;
3658;;
3732;;
3136;;
3635;;
3609;;
3524;;
3328;;
3496;;
3402;;
3568;;
3142;;
3215;;
3611;;
3451;;
3389;;
3291;;
2996;;
3066;;
3333;;
3502;;
3046;;
3146;;
3114;;
3289;;
2375;;
2380;;
2423;;
2350;;
2378;;
2408;;
2389;;
2408;;
2375;;
2385;;
2414;;
2432;;
2376;;
2406;;
2392;;
2409;;
2428;;
2448;;
2435;;
2481;;
2428;;
2450;;
2436;;
2449;;
2428;;
2427;;
2439;;
2444;;
2454;;
2449;;
2626;;
2686;;
2656;;
2732;;
2753;;
2754;;
2729;;
2746;;
2759;;
2698;;
2848;;
2809;;
2797;;
2808;;
2802;;
2799;;
2864;;
2758;;
2894;;
2838;;
2819;;
2858;;
2873;;
2887;;
2908;;
2898;;
2868;;
2925;;
2947;;
2934;;
2788;;
2850;;
2706;;
2889;;
2797;;
2875;;
2877;;
2862;;
2860;;
2882;;
2920;;
2789;;
2818;;
2924;;
2853;;
3000;;
2882;;
3007;;
2850;;
2904;;
3024;;
3029;;
2969;;
3034;;
3077;;
3120;;
2988;;
3065;;
3072;;
3083;;
2863;;
2771;;
2880;;
2908;;
2979;;
2791;;
2953;;
2937;;
2894;;
2966;;
2983;;
3027;;
3008;;
2873;;
2933;;
2909;;
2912;;
2973;;
3020;;
2936;;
3042;;
2872;;
3054;;
3131;;
3135;;
3141;;
3137;;
3155;;
3206;;
3248;;
2750;;
3012;;
2880;;
2818;;
2951;;
2940;;
2946;;
2975;;
3066;;
2975;;
2979;;
2956;;
3008;;
2823;;
3083;;
3000;;
3036;;
3005;;
3034;;
2945;;
3116;;
3084;;
3153;;
2993;;
2944;;
3160;;
3179;;
3164;;
2989;;
3079;;
2694;;
2869;;
2796;;
2713;;
2827;;
2809;;
2852;;
2900;;
2753;;
2846;;
2937;;
2865;;
2918;;
2953;;
2876;;
2822;;
2954;;
2857;;
2942;;
2962;;
2840;;
3002;;
2866;;
2919;;
3037;;
2869;;
3100;;
3049;;
2908;;
3071;;
2737;;
2650;;
2981;;
2864;;
2887;;
2954;;
2923;;
3055;;
2968;;
2880;;
3000;;
3132;;
3123;;
3120;;
3087;;
3021;;
3153;;
3110;;
3087;;
3115;;
3060;;
3039;;
3044;;
3200;;
3009;;
3230;;
3060;;
3241;;
3305;;
3308;;
2870;;
2776;;
2955;;
3099;;
2857;;
2880;;
2791;;
2995;;
2990;;
3163;;
3137;;
3155;;
2990;;
3075;;
3204;;
3069;;
3177;;
3129;;
3052;;
2886;;
3142;;
3170;;
3083;;
3051;;
3162;;
3084;;
3251;;
3089;;
3268;;
3248;;
2808;;
2795;;
2888;;
2808;;
2863;;
3002;;
2801;;
2894;;
