3717;;
3762;;
3574;;2120,91945
3691;;
3636;;
3740;;
3090;;
3358;;
3495;;
3694;;
3235;;
3537;;
3142;;
3018;;
3220;;
3591;;
3426;;
3625;;
3361;;
3494;;
3333;;
3215;;
2953;;
2985;;
3318;;
3088;;
3121;;
3023;;
3644;;
1588;;
1589;;
1598;;
1676;;
1692;;
1654;;
1632;;
1661;;
1646;;
1674;;
1647;;
1749;;
1747;;
1791;;
1835;;
1797;;
1798;;
1795;;
1738;;
1772;;
1675;;
1707;;
1756;;
1601;;
1665;;
1597;;
1695;;
1571;;
1538;;
5151;;
91;;
1192;;
1419;;
1605;;
1741;;
1876;;
2145;;
2233;;
2246;;
2289;;
2210;;
2347;;
2355;;
2341;;
2336;;
2427;;
2385;;
2209;;
2346;;
2283;;
2091;;
2332;;
2214;;
2436;;
2324;;
2219;;
2194;;
2100;;
2134;;
2082;;
544;;
877;;
983;;
1262;;
1371;;
1748;;
1944;;
2120;;
2042;;
2155;;
2163;;
2170;;
2104;;
2237;;
2031;;
2245;;
2256;;
2213;;
2209;;
2111;;
2052;;
2200;;
2103;;
1951;;
2070;;
2048;;
2027;;
1971;;
1934;;
1969;;
405;;
1213;;
1283;;
1706;;
1863;;
1988;;
2312;;
2199;;
2479;;
2493;;
2518;;
2718;;
2698;;
2554;;
2536;;
2744;;
2697;;
2620;;
2597;;
2699;;
2555;;
2625;;
2494;;
2596;;
2888;;
2468;;
2573;;
2512;;
2746;;
2474;;
936;;
1316;;
1478;;
1548;;
1685;;
1872;;
1899;;
1985;;
2043;;
2102;;
2206;;
2249;;
2531;;
2487;;
2427;;
2397;;
2697;;
2135;;
2435;;
2542;;
2214;;
2527;;
2294;;
2100;;
2366;;
2201;;
2142;;
2283;;
2356;;
2448;;
631;;
906;;
1135;;
1169;;
1755;;
1746;;
1763;;
2063;;
2114;;
2278;;
2336;;
2165;;
2335;;
2581;;
2456;;
2165;;
2375;;
2599;;
2315;;
2229;;
2360;;
2533;;
2716;;
2152;;
2292;;
2603;;
2205;;
2641;;
2812;;
2359;;
693;;
796;;
1528;;
1545;;
1915;;
1979;;
2176;;
2189;;
2470;;
2520;;
2524;;
2422;;
2557;;
2667;;
2274;;
2461;;
2582;;
2451;;
2809;;
2645;;
2419;;
2302;;
2600;;
2740;;
2409;;
2910;;
2477;;
2301;;
2365;;
2791;;
791;;
918;;
1248;;
1645;;
1678;;
1680;;
1998;;
1989;;
2197;;
2217;;
2271;;
2263;;
2243;;
2348;;
2397;;
2215;;
2388;;
2214;;
2368;;
2339;;
2410;;
2094;;
2205;;
2240;;
2515;;
2328;;
2205;;
2074;;
2174;;
2107;;
564;;
609;;
892;;
1409;;
1745;;
1825;;
1913;;
1989;;
2120;;
2199;;
2190;;
2171;;
2391;;
2120;;
2273;;
2424;;
2283;;
2434;;
2364;;
2178;;
2456;;
2161;;
2232;;
2275;;
2341;;
2075;;
2151;;
2119;;
2023;;
2062;;
511;;
534;;
987;;
1221;;
1724;;
1763;;
1906;;
1970;;
1952;;
2143;;
2261;;
2150;;
2389;;
2364;;
2111;;
2353;;
2321;;
2269;;
2313;;
2193;;
2237;;
2117;;
2447;;
2387;;
2093;;
2161;;
2192;;
2069;;
2039;;
2022;;
501;;
825;;
905;;
1288;;
1868;;
1962;;
2078;;
2077;;
2220;;
2156;;
2241;;
2348;;
2217;;
2156;;
2436;;
2374;;
2534;;
2276;;
2313;;
2414;;
2224;;
2128;;
2396;;
2171;;
2483;;
2549;;
2289;;
2223;;
2101;;
2132;;
582;;
642;;
828;;
1257;;
1650;;
1844;;
1908;;
1959;;
2074;;
2193;;
2191;;
2266;;
2202;;
2358;;
2267;;
2135;;
2293;;
2275;;
2139;;
2239;;
2281;;
2097;;
2399;;
2202;;
2021;;
2092;;
2170;;
2079;;
1980;;
2017;;
456;;
494;;
934;;
1469;;
1551;;
1808;;
1804;;
1954;;
2115;;
2192;;
2186;;
2121;;
2063;;
2266;;
2406;;
2344;;
2245;;
2285;;
2258;;
2227;;
2304;;
2079;;
2018;;
2052;;
2167;;
2001;;
2144;;
2210;;
1949;;
2004;;
445;;
468;;
1034;;
1483;;
1612;;
1881;;
1963;;
1943;;
1990;;
2180;;
2218;;
2255;;
2264;;
2256;;
2390;;
2320;;
2362;;
2207;;
2282;;
2164;;
2284;;
2353;;
2035;;
2108;;
2248;;
2083;;
2193;;
2166;;
2036;;
2004;;
477;;
671;;
1261;;
1514;;
1781;;
1773;;
1801;;
1892;;
1966;;
2062;;
2195;;
2200;;
2245;;
2325;;
2277;;
2256;;
2354;;
2175;;
2351;;
2262;;
2242;;
2165;;
2215;;
2088;;
2188;;
2091;;
1995;;
2062;;
2035;;
2167;;
479;;
694;;
1089;;
1633;;
1920;;
2026;;
2024;;
2071;;
2102;;
2295;;
2448;;
2486;;
2345;;
2587;;
2540;;
2481;;
2431;;
2368;;
2467;;
2159;;
2559;;
2112;;
2441;;
2282;;
2254;;
2225;;
2359;;
2390;;
2329;;
2169;;
