3811;;
3279;;2287,190196
4061;;
4195;;
4054;;
4185;;
4190;;
3953;;
3532;;
4028;;
4172;;
4119;;
4092;;
3711;;
3611;;
3484;;
3994;;
3766;;
3968;;
3819;;
3920;;
3886;;
4084;;
3957;;
3461;;
3740;;
3581;;
3517;;
3621;;
3896;;
2603;;
2588;;
2741;;
2758;;
2741;;
2750;;
2690;;
2735;;
2738;;
2782;;
2737;;
2765;;
2750;;
2801;;
2754;;
2741;;
2755;;
2753;;
2741;;
2788;;
2843;;
2695;;
2728;;
2820;;
2749;;
2781;;
2781;;
2746;;
2678;;
2645;;
109;;
598;;
794;;
1588;;
1771;;
2188;;
2190;;
2332;;
2244;;
2373;;
2350;;
2318;;
2342;;
2388;;
2345;;
2303;;
2376;;
2395;;
2245;;
2404;;
2366;;
2385;;
2451;;
2371;;
2391;;
2318;;
2398;;
2255;;
2360;;
2371;;
97;;
608;;
928;;
1593;;
1675;;
2030;;
2222;;
2250;;
2184;;
2351;;
2243;;
2419;;
2342;;
2290;;
2393;;
2353;;
2219;;
2323;;
2432;;
2353;;
2450;;
2385;;
2429;;
2489;;
2400;;
2295;;
2413;;
2414;;
2434;;
2447;;
94;;
409;;
1180;;
1594;;
1765;;
2206;;
2298;;
2305;;
2324;;
2280;;
2313;;
2317;;
2318;;
2320;;
2428;;
2383;;
2388;;
2338;;
2295;;
2400;;
2339;;
2454;;
2243;;
2378;;
2359;;
2461;;
2411;;
2413;;
2464;;
2310;;
88;;
564;;
1119;;
1615;;
1769;;
1980;;
2309;;
2214;;
2301;;
2291;;
2330;;
2339;;
2322;;
2325;;
2414;;
2416;;
2363;;
2303;;
2335;;
2357;;
2277;;
2421;;
2381;;
2358;;
2232;;
2381;;
2444;;
2480;;
2341;;
2276;;
91;;
555;;
986;;
1620;;
1717;;
1945;;
2344;;
2374;;
2352;;
2378;;
2406;;
2371;;
2358;;
2403;;
2431;;
2504;;
2483;;
2490;;
2433;;
2292;;
2437;;
2370;;
2518;;
2407;;
2485;;
2419;;
2482;;
2469;;
2449;;
2356;;
86;;
716;;
1044;;
1573;;
1757;;
1973;;
2152;;
2285;;
2298;;
2352;;
2384;;
2352;;
2438;;
2376;;
2371;;
2435;;
2508;;
2478;;
2314;;
2427;;
2281;;
2504;;
2363;;
2468;;
2494;;
2469;;
2463;;
2457;;
2498;;
2500;;
85;;
852;;
1257;;
1801;;
1981;;
2221;;
2255;;
2327;;
2389;;
2414;;
2440;;
2423;;
2407;;
2464;;
2466;;
2409;;
2462;;
2413;;
2407;;
2448;;
2450;;
2473;;
2470;;
2453;;
2342;;
2456;;
2389;;
2428;;
2429;;
2328;;
87;;
717;;
870;;
1507;;
1739;;
2177;;
2265;;
2273;;
2328;;
2364;;
2358;;
2349;;
2318;;
2348;;
2391;;
2315;;
2314;;
2277;;
2374;;
2381;;
2373;;
2373;;
2328;;
2373;;
2272;;
2408;;
2341;;
2241;;
2379;;
2560;;
104;;
631;;
899;;
1814;;
2004;;
2097;;
2342;;
2371;;
2378;;
2409;;
2387;;
2390;;
2333;;
2328;;
2364;;
2375;;
2434;;
2398;;
2381;;
2431;;
2384;;
2394;;
2283;;
2320;;
2357;;
2428;;
2436;;
2438;;
2374;;
2276;;
103;;
463;;
961;;
1853;;
1935;;
2039;;
2266;;
2303;;
2275;;
2338;;
2319;;
2362;;
2336;;
2300;;
2375;;
2318;;
2305;;
2355;;
2350;;
2307;;
2347;;
2282;;
2359;;
2378;;
2364;;
2251;;
2384;;
2322;;
2323;;
2223;;
89;;
578;;
1251;;
1636;;
1978;;
2297;;
2300;;
2359;;
2448;;
2455;;
2445;;
2450;;
2474;;
2438;;
2483;;
2429;;
2460;;
2483;;
2487;;
2389;;
2472;;
2434;;
2479;;
2367;;
2479;;
2347;;
2513;;
2458;;
2449;;
2495;;
89;;
705;;
1419;;
1868;;
2073;;
2183;;
2330;;
2362;;
2426;;
2331;;
2413;;
2459;;
2395;;
2396;;
2407;;
2424;;
2446;;
2504;;
2427;;
2337;;
2453;;
2412;;
2483;;
2459;;
2487;;
2529;;
2323;;
2492;;
2390;;
2424;;
86;;
694;;
1181;;
1940;;
1964;;
2161;;
2204;;
2319;;
2326;;
2415;;
2377;;
2352;;
2398;;
2438;;
2354;;
2304;;
2238;;
2446;;
2419;;
2361;;
2400;;
2436;;
2372;;
2390;;
2313;;
2424;;
2425;;
2426;;
2450;;
2542;;
91;;
454;;
1213;;
1834;;
1853;;
2143;;
2290;;
2311;;
2354;;
2327;;
2375;;
2396;;
2338;;
2425;;
2358;;
2331;;
2454;;
2242;;
2279;;
2417;;
2422;;
2404;;
2406;;
2424;;
2338;;
2420;;
2435;;
2380;;
2378;;
2424;;
87;;
611;;
896;;
1857;;
1973;;
2189;;
2181;;
2312;;
2361;;
2372;;
2415;;
2467;;
2396;;
2382;;
2397;;
2425;;
2456;;
2493;;
2456;;
2430;;
2431;;
2409;;
2364;;
2399;;
2297;;
2476;;
2470;;
2411;;
2456;;
2347;;
