24
9
8
7
9
7
7
11
7
7
8
7
8
7
6
7
7
7
8
265
292
297
299
304
303
308
319
319
322
323
253
323
319
320
321
322
326
323
323
323
323
324
324
330
332
333
334
112
60
96
174
197
236
253
254
262
301
294
309
318
321
322
323
316
324
323
326
326
257
320
327
332
332
325
332
333
129
354
79
180
191
213
215
216
217
219
224
225
230
230
232
236
239
239
242
238
242
244
244
244
245
245
247
243
243
243
178
30
8
250
282
291
295
301
300
312
316
330
334
343
340
348
350
351
351
353
348
354
355
357
361
364
293
362
359
358
364
145
95
147
164
173
187
237
232
241
242
243
245
247
248
249
255
256
258
257
258
254
259
256
262
263
261
258
258
264
195
45
10
88
268
270
272
271
288
289
303
303
316
331
332
334
333
331
336
331
336
332
332
337
340
340
271
341
343
344
345
77
131
130
142
145
192
223
250
258
257
272
273
274
275
274
282
283
283
283
283
283
213
284
284
284
280
280
286
284
280
69
21
154
204
208
293
294
305
321
324
332
332
332
333
333
330
330
338
339
335
343
338
338
343
345
339
348
347
347
279
132
79
71
198
212
233
242
246
270
270
286
302
303
303
303
304
306
307
308
309
309
311
306
241
314
314
315
310
311
311
111
59
152
193
253
254
257
276
277
277
306
312
242
314
313
309
315
314
320
316
323
326
332
334
337
338
335
340
341
121
345
86
128
162
170
241
252
253
259
262
267
271
272
278
281
289
289
219
291
295
294
294
296
300
303
316
314
322
100
324
324
51
50
104
128
210
213
244
281
283
299
308
309
309
310
306
313
245
317
318
314
321
321
326
326
327
328
321
323
324
109
61
88
268
296
311
318
319
322
332
331
327
333
330
335
335
336
337
338
337
338
338
334
334
339
340
342
340
341
272
128
77
97
176
199
220
221
238
238
246
263
266
266
267
270
272
272
268
273
273
274
274
273
275
270
275
271
276
272
207
60
15
107
229
236
237
250
270
271
304
329
331
261
328
334
334
330
330
335
336
331
332
339
338
339
335
342
342
342
342
75
128
147
189
187
288
288
294
305
306
319
326
326
327
330
325
331
265
336
336
330
337
333
339
336
341
344
343
346
345
127
77
29
36
156
177
182
235
254
263
272
276
284
285
292
292
297
300
295
231
305
307
307
308
309
312
307
311
313
313
97
46
