14
13
13
24
22
24
15
11
11
11
10
12
10
11
10
9
15
9
10
11
10
11
12
10
11
11
10
17
19
11
10
11
10
11
18
10
13
10
8
9
11
11
11
7
10
8
21
8
8
8
12
13
8
7
8
7
8
10
14
9
7
9
8
8
10
8
8
7
8
8
9
8
8
7
8
7
11
8
7
10
8
10
7
7
7
8
7
8
10
9
7
8
7
7
10
9
10
8
10
7
8
9
9
7
12
12
13
13
7
7
7
10
7
7
8
9
8
10
12
11
9
9
12
8
11
8
8
8
10
9
8
9
8
9
14
15
16
8
8
7
8
10
10
8
7
10
8
10
15
9
7
8
7
7
13
8
8
8
7
13
11
10
7
9
8
8
11
9
8
8
10
10
8
8
7
9
9
11
16
9
9
8
9
15
14
7
7
8
8
9
9
7
8
9
8
14
15
8
8
10
8
10
7
9
7
8
7
8
10
8
9
9
8
10
12
8
9
8
9
8
8
7
9
8
8
12
13
10
9
8
9
10
9
9
11
9
9
10
12
8
7
8
8
11
12
9
7
7
10
9
10
7
8
8
10
10
12
7
8
11
9
12
9
10
9
9
11
13
16
9
9
8
11
9
12
9
8
9
9
8
8
11
8
9
9
11
13
8
7
8
8
12
10
8
7
11
12
23
25
7
7
8
8
9
13
8
8
8
8
9
10
10
8
9
9
12
16
9
8
9
8
11
9
8
8
8
9
8
11
8
8
8
10
10
11
8
9
9
9
9
16
8
11
8
10
10
14
9
9
9
9
11
9
8
8
9
8
9
12
9
9
8
9
10
10
10
9
8
7
10
8
8
11
9
9
7
11
9
9
10
8
11
8
8
17
8
9
22
33
9
8
11
9
10
18
9
8
9
8
8
22
11
9
9
8
9
22
10
8
8
8
10
8
18
14
9
8
10
14
7
8
14
10
14
33
9
8
9
8
7
15
11
9
9
9
9
25
8
9
9
9
13
10
9
7
9
9
11
17
8
9
9
8
8
11
7
8
8
9
10
9
12
9
8
8
10
11
8
9
8
8
11
9
9
9
8
9
13
15
9
9
8
11
9
10
9
8
10
9
9
9
9
9
8
9
9
11
8
8
9
8
12
7
8
9
8
8
11
15
8
8
9
8
9
15
9
8
9
9
8
9
10
9
8
9
8
11
10
9
