14;;;
19;;;
15;;;11,08894702
16;;;
11;;;
9;;;
12;;;
13;;;
15;;;
8;;;
11;;;
11;;;
10;;;
15;;;
13;;;
27;;;
12;;;
16;;;
28;;;
25;;;
10;;;
12;;;
8;;;
11;;;
13;;;
9;;;
13;;;
10;;;
11;;;
12;;;
11;;;
12;;;
20;;;
17;;;
29;;;
20;;;
12;;;
11;;;
11;;;
12;;;
36;;;
31;;;
42;;;
23;;;
11;;;
11;;;
12;;;
11;;;
12;;;
16;;;
22;;;
14;;;
11;;;
16;;;
10;;;
9;;;
8;;;
10;;;
10;;;
9;;;
10;;;
10;;;
14;;;
17;;;
29;;;
10;;;
10;;;
11;;;
9;;;
9;;;
10;;;
15;;;
15;;;
9;;;
9;;;
12;;;
8;;;
9;;;
8;;;
8;;;
10;;;
7;;;
11;;;
15;;;
10;;;
9;;;
11;;;
8;;;
10;;;
9;;;
8;;;
8;;;
28;;;
34;;;
40;;;
12;;;
8;;;
10;;;
10;;;
8;;;
10;;;
14;;;
15;;;
9;;;
9;;;
8;;;
9;;;
10;;;
8;;;
7;;;
11;;;
9;;;
13;;;
15;;;
10;;;
10;;;
8;;;
9;;;
9;;;
10;;;
8;;;
9;;;
16;;;
24;;;
19;;;
8;;;
9;;;
11;;;
8;;;
7;;;
10;;;
20;;;
23;;;
11;;;
8;;;
8;;;
9;;;
9;;;
9;;;
12;;;
13;;;
8;;;
13;;;
19;;;
9;;;
8;;;
8;;;
9;;;
8;;;
8;;;
8;;;
10;;;
25;;;
28;;;
24;;;
9;;;
8;;;
12;;;
9;;;
8;;;
7;;;
12;;;
14;;;
12;;;
8;;;
9;;;
8;;;
8;;;
8;;;
11;;;
17;;;
9;;;
11;;;
25;;;
9;;;
10;;;
8;;;
8;;;
7;;;
7;;;
8;;;
7;;;
11;;;
15;;;
19;;;
9;;;
8;;;
10;;;
9;;;
9;;;
38;;;
27;;;
31;;;
17;;;
7;;;
10;;;
8;;;
9;;;
10;;;
15;;;
17;;;
10;;;
17;;;
17;;;
10;;;
10;;;
9;;;
9;;;
10;;;
9;;;
10;;;
9;;;
16;;;
26;;;
23;;;
7;;;
8;;;
11;;;
9;;;
9;;;
10;;;
23;;;
26;;;
11;;;
8;;;
9;;;
8;;;
8;;;
9;;;
10;;;
12;;;
8;;;
11;;;
12;;;
8;;;
7;;;
8;;;
8;;;
9;;;
8;;;
8;;;
9;;;
18;;;
24;;;
19;;;
8;;;
8;;;
9;;;
7;;;
8;;;
11;;;
25;;;
24;;;
9;;;
10;;;
9;;;
8;;;
7;;;
8;;;
10;;;
12;;;
9;;;
9;;;
9;;;
8;;;
9;;;
8;;;
9;;;
7;;;
9;;;
8;;;
8;;;
15;;;
18;;;
15;;;
7;;;
8;;;
8;;;
8;;;
9;;;
9;;;
13;;;
15;;;
8;;;
9;;;
7;;;
9;;;
8;;;
10;;;
12;;;
14;;;
7;;;
16;;;
18;;;
9;;;
8;;;
8;;;
10;;;
8;;;
9;;;
9;;;
9;;;
12;;;
14;;;
18;;;
8;;;
9;;;
11;;;
8;;;
8;;;
12;;;
24;;;
23;;;
8;;;
7;;;
8;;;
8;;;
9;;;
9;;;
9;;;
11;;;
9;;;
18;;;
18;;;
8;;;
8;;;
9;;;
8;;;
8;;;
10;;;
8;;;
8;;;
13;;;
19;;;
16;;;
8;;;
9;;;
11;;;
11;;;
8;;;
9;;;
29;;;
48;;;
28;;;
7;;;
8;;;
7;;;
9;;;
8;;;
11;;;
14;;;
7;;;
16;;;
17;;;
8;;;
8;;;
9;;;
9;;;
10;;;
9;;;
10;;;
8;;;
12;;;
22;;;
19;;;
7;;;
10;;;
11;;;
7;;;
9;;;
8;;;
11;;;
13;;;
12;;;
8;;;
9;;;
8;;;
9;;;
9;;;
9;;;
18;;;
8;;;
10;;;
9;;;
7;;;
7;;;
7;;;
8;;;
10;;;
9;;;
10;;;
9;;;
16;;;
26;;;
21;;;
8;;;
10;;;
11;;;
8;;;
9;;;
11;;;
13;;;
16;;;
9;;;
8;;;
13;;;
11;;;
10;;;
10;;;
10;;;
13;;;
8;;;
11;;;
16;;;
8;;;
8;;;
9;;;
9;;;
8;;;
8;;;
8;;;
9;;;
14;;;
24;;;
20;;;
9;;;
9;;;
27;;;
8;;;
9;;;
10;;;
14;;;
22;;;
8;;;
8;;;
8;;;
9;;;
9;;;
8;;;
8;;;
10;;;
9;;;
9;;;
16;;;
8;;;
9;;;
9;;;
9;;;
8;;;
9;;;
9;;;
7;;;
18;;;
25;;;
21;;;
8;;;
9;;;
29;;;
8;;;
8;;;
9;;;
13;;;
16;;;
11;;;
9;;;
13;;;
8;;;
8;;;
9;;;
10;;;
13;;;
8;;;
10;;;
13;;;
7;;;
9;;;
9;;;
9;;;
9;;;
10;;;
9;;;
8;;;
11;;;
30;;;
27;;;
7;;;
9;;;
11;;;
8;;;
8;;;
12;;;
13;;;
14;;;
8;;;
8;;;
11;;;
9;;;
9;;;
8;;;
9;;;
14;;;
8;;;
9;;;
25;;;
9;;;
8;;;
8;;;
8;;;
7;;;
9;;;
9;;;
8;;;
26;;;
34;;;
30;;;
8;;;
8;;;
28;;;
7;;;
9;;;
11;;;
19;;;
24;;;
9;;;
10;;;
12;;;
8;;;
8;;;
7;;;
23;;;
24;;;
9;;;
22;;;
24;;;
8;;;
10;;;
8;;;
7;;;
9;;;
9;;;
8;;;
8;;;
26;;;
36;;;
46;;;
9;;;
9;;;
11;;;
9;;;
9;;;
10;;;
12;;;
14;;;
8;;;
9;;;
12;;;
8;;;
9;;;
9;;;
11;;;
14;;;
10;;;
10;;;
16;;;
8;;;
8;;;
9;;;
8;;;
8;;;
8;;;
8;;;
8;;;
8;;;
17;;;
14;;;
8;;;
9;;;
25;;;
8;;;
9;;;
9;;;
23;;;
25;;;
14;;;
7;;;
7;;;
9;;;
9;;;
8;;;
10;;;
13;;;
8;;;
11;;;
24;;;
9;;;
8;;;
9;;;
7;;;
9;;;
9;;;
8;;;
8;;;
8;;;
19;;;
21;;;
9;;;
10;;;
11;;;
8;;;
8;;;
11;;;
12;;;
14;;;
11;;;
8;;;
9;;;
9;;;
8;;;
10;;;
10;;;
12;;;
7;;;
16;;;
18;;;
7;;;
8;;;
8;;;
9;;;
8;;;
9;;;
9;;;
8;;;
13;;;
23;;;
19;;;
8;;;
8;;;
8;;;
9;;;
7;;;
23;;;
34;;;
38;;;
27;;;
9;;;
12;;;
10;;;
10;;;
9;;;
10;;;
12;;;
11;;;
12;;;
18;;;
11;;;
9;;;
8;;;
8;;;
9;;;
9;;;
8;;;
9;;;
14;;;
26;;;
22;;;
9;;;
10;;;
12;;;
9;;;
9;;;
25;;;
25;;;
27;;;
15;;;
8;;;
14;;;
9;;;
9;;;
8;;;
8;;;
12;;;
23;;;
9;;;
16;;;
8;;;
10;;;
12;;;
8;;;
8;;;
8;;;
8;;;
8;;;
9;;;
16;;;
14;;;
8;;;
8;;;
10;;;
9;;;
11;;;
12;;;
14;;;
17;;;
11;;;
9;;;
14;;;
9;;;
9;;;
7;;;
8;;;
10;;;
9;;;
11;;;
12;;;
8;;;
8;;;
8;;;
9;;;
8;;;
9;;;
8;;;
8;;;
11;;;
24;;;
19;;;
8;;;
8;;;
13;;;
8;;;
10;;;
9;;;
21;;;
29;;;
11;;;
9;;;
8;;;
8;;;
9;;;
9;;;
10;;;
12;;;
8;;;
11;;;
18;;;
9;;;
9;;;
9;;;
