timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1686669148784,12,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-1,bin,true,,1054586,139,17,17,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669148804,2,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-18,text,true,,288,137,18,18,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669148838,7,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-19,text,true,,288,137,19,19,http://192.168.56.101/small/test1_small.txt,7,1,0,WINDOWS-CASA,0,1
1686669148862,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-7,text,true,,286,137,19,19,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669148871,2,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-20,text,true,,288,137,20,20,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669148904,1,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-21,text,true,,288,137,21,21,http://192.168.56.101/small/test1_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669148938,2,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-22,text,true,,288,137,22,22,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669148955,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-8,text,true,,286,137,22,22,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669148971,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-3,text,true,,286,137,23,23,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669148971,2,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-23,text,true,,288,137,23,23,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669149002,2,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-24,text,true,,288,137,24,24,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669149036,1,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-25,text,true,,288,137,25,25,http://192.168.56.101/small/test1_small.txt,1,1,0,WINDOWS-CASA,0,1
1686669149049,0,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-9,text,true,,286,137,25,25,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669149068,2,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-26,text,true,,288,137,26,26,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669149101,2,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-27,text,true,,288,137,27,27,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669149135,1,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-28,text,true,,288,137,28,28,http://192.168.56.101/small/test1_small.txt,1,1,0,WINDOWS-CASA,0,1
1686669149141,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-10,text,true,,286,137,28,28,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669149168,2,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-29,text,true,,288,137,29,29,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669149201,2,HTTP Request_5_1_small,200,OK,Thread_Group_5 5-30,text,true,,288,137,30,30,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669149234,2,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-11,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669149244,2,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-4,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669149328,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-12,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669149420,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-13,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669149513,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-14,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669149516,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-5,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669149536,15,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-2,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669149606,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-15,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669149700,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-16,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669149728,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-6,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669149792,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-17,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669149804,13,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-1,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669149885,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-18,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669149978,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-19,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669150002,2,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-7,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669150071,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-20,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669150164,0,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-21,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669150259,0,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-22,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669150275,0,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-8,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669150351,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-23,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669150351,15,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-3,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669150443,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-24,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669150536,0,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-25,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669150549,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-9,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669150628,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-26,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669150722,0,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-27,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669150814,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-28,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669150820,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-10,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669150909,0,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-29,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669151001,1,HTTP Request_5_2_small,200,OK,Thread_Group_5 5-30,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669151033,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-11,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669151045,14,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-4,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669151128,2,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-12,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669151221,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-13,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669151313,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-14,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669151316,18,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-5,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669151337,12,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-2,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669151408,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-15,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669151500,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-16,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669151529,14,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-6,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669151592,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-17,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669151604,15,HTTP Request_5_3_medium,200,OK,Thread_Group_5 5-1,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669151685,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-18,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669151779,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-19,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669151802,19,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-7,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669151871,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-20,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669151964,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-21,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669152059,0,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-22,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669152075,15,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-8,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669152151,4,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-23,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,4,1,0,WINDOWS-CASA,0,0
1686669152151,11,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-3,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669152243,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-24,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669152336,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-25,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669152349,15,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-9,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669152429,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-26,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669152521,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-27,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669152615,0,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-28,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669152620,16,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-10,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669152709,1,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-29,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669152802,0,HTTP Request_5_3_small,200,OK,Thread_Group_5 5-30,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669152834,17,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-11,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669152846,25,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-4,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,4,1,0,WINDOWS-CASA,0,0
1686669152927,21,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-12,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153020,10,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-13,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686669153113,18,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-14,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153115,18,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-5,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153137,10,HTTP Request_5_3_medium,200,OK,Thread_Group_5 5-2,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669153207,13,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-15,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153301,14,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-16,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686669153329,9,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-6,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153393,70,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-17,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,17,1,0,WINDOWS-CASA,0,0
1686669153484,32,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-18,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,3,1,0,WINDOWS-CASA,0,0
1686669153404,116,HTTP Request_5_1_large,200,OK,Thread_Group_5 5-1,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,4,1,0,WINDOWS-CASA,0,0
1686669153578,10,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-19,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153602,8,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-7,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153671,9,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-20,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153764,10,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-21,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153859,10,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-22,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153876,8,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-8,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669153951,13,HTTP Request_5_3_medium,200,OK,Thread_Group_5 5-3,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669153951,20,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-23,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669154044,10,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-24,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669154136,9,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-25,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669154149,8,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-9,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669154229,9,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-26,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669154322,9,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-27,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669154415,13,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-28,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669154422,10,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-10,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669154509,11,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-29,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669154601,9,HTTP Request_5_1_medium,200,OK,Thread_Group_5 5-30,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669154635,8,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-11,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669154644,9,HTTP Request_5_3_medium,200,OK,Thread_Group_5 5-4,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669154727,8,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-12,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669154820,10,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-13,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669154914,11,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-14,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669154916,12,HTTP Request_5_3_medium,200,OK,Thread_Group_5 5-5,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686669155006,14,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-15,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669154938,88,HTTP Request_5_1_large,200,OK,Thread_Group_5 5-2,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,0,1,0,WINDOWS-CASA,0,0
1686669155100,7,HTTP Request_5_2_medium,200,OK,Thread_Group_5 5-16,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669155129,11,HTTP Request_5_3_medium,200,OK,Thread_Group_5 5-6,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
