timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1686669027128,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-15,text,true,,288,137,15,15,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027161,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-16,text,true,,288,137,16,16,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027191,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-6,text,true,,286,137,16,16,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669027194,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-17,text,true,,288,137,17,17,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027207,28,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-1,bin,true,,1054586,139,18,18,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669027231,4,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-18,text,true,,288,137,18,18,http://192.168.56.101/small/test1_small.txt,4,1,0,WINDOWS-CASA,0,3
1686669027265,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-19,text,true,,288,137,19,19,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027285,0,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-7,text,true,,286,137,19,19,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669027294,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-20,text,true,,288,137,20,20,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027326,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-21,text,true,,288,137,21,21,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027360,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-22,text,true,,288,137,22,22,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027379,0,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-8,text,true,,286,137,22,22,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669027394,0,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-3,text,true,,286,137,23,23,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669027394,1,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-23,text,true,,288,137,23,23,http://192.168.56.101/small/test1_small.txt,1,1,0,WINDOWS-CASA,0,1
1686669027425,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-24,text,true,,288,137,24,24,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027459,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-25,text,true,,288,137,25,25,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027471,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-9,text,true,,286,137,25,25,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669027492,1,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-26,text,true,,288,137,26,26,http://192.168.56.101/small/test1_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669027525,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-27,text,true,,288,137,27,27,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027557,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-28,text,true,,288,137,28,28,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027563,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-10,text,true,,286,137,28,28,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669027590,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-29,text,true,,288,137,29,29,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027605,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-4,text,true,,286,137,29,29,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669027624,2,HTTP Request_3_1_small,200,OK,Thread_Group_3 3-30,text,true,,288,137,30,30,http://192.168.56.101/small/test1_small.txt,2,1,0,WINDOWS-CASA,0,1
1686669027673,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-11,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669027750,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-12,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669027845,0,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-13,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669027937,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-14,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669027938,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-5,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669027961,14,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-2,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669028029,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-15,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028121,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-16,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028151,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-6,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028214,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-17,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028287,13,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-1,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669028309,5,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-18,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,5,1,0,WINDOWS-CASA,0,0
1686669028405,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-19,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028424,0,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-7,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669028494,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-20,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028586,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-21,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028681,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-22,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028698,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-8,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028774,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-23,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028773,12,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-3,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669028865,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-24,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669028961,2,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-25,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669028971,2,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-9,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669029051,2,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-26,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669029145,2,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-27,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669029237,2,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-28,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669029242,2,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-10,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669029329,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-29,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669029344,12,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-4,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669029425,1,HTTP Request_3_2_small,200,OK,Thread_Group_3 3-30,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669029472,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-11,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669029550,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-12,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669029644,0,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-13,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669029737,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-14,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669029739,16,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-5,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669029761,7,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-2,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669029829,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-15,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669029920,2,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-16,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669029951,18,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-6,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686669030014,0,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-17,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669030087,10,HTTP Request_3_3_medium,200,OK,Thread_Group_3 3-1,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669030109,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-18,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669030205,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-19,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669030224,12,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-7,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669030294,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-20,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669030387,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-21,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669030481,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-22,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669030497,11,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-8,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669030574,2,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-23,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669030573,10,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-3,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669030665,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-24,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669030760,0,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-25,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669030772,19,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-9,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,3,1,0,WINDOWS-CASA,0,0
1686669030852,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-26,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669030945,1,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-27,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,1,1,0,WINDOWS-CASA,0,0
1686669031037,2,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-28,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,2,1,0,WINDOWS-CASA,0,0
1686669031043,11,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-10,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669031130,0,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-29,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669031145,10,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-4,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669031225,0,HTTP Request_3_3_small,200,OK,Thread_Group_3 3-30,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,0,1,0,WINDOWS-CASA,0,0
1686669031273,11,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-11,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669031351,11,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-12,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669031444,11,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-13,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669031537,14,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-14,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669031539,17,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-5,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669031561,8,HTTP Request_3_3_medium,200,OK,Thread_Group_3 3-2,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669031627,9,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-15,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669031721,9,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-16,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669031751,12,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-6,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669031814,10,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-17,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669031909,62,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-18,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686669031887,108,HTTP Request_3_1_large,200,OK,Thread_Group_3 3-1,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,0,1,0,WINDOWS-CASA,0,0
1686669032008,9,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-19,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032024,9,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-7,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032094,9,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-20,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032186,9,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-21,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669032280,9,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-22,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032298,8,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-8,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669032372,10,HTTP Request_3_3_medium,200,OK,Thread_Group_3 3-3,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032373,15,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-23,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686669032465,9,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-24,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032560,9,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-25,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032573,9,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-9,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669032652,8,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-26,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032746,10,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-27,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032838,11,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-28,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032845,10,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-10,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686669032930,9,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-29,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669032946,8,HTTP Request_3_3_medium,200,OK,Thread_Group_3 3-4,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669033025,9,HTTP Request_3_1_medium,200,OK,Thread_Group_3 3-30,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669033073,8,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-11,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686669033150,10,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-12,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669033244,9,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-13,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669033337,12,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-14,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669033339,16,HTTP Request_3_3_medium,200,OK,Thread_Group_3 3-5,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,3,1,0,WINDOWS-CASA,0,0
1686669033362,75,HTTP Request_3_1_large,200,OK,Thread_Group_3 3-2,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,0,1,0,WINDOWS-CASA,0,0
1686669033428,28,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-15,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,3,1,0,WINDOWS-CASA,0,0
1686669033521,8,HTTP Request_3_2_medium,200,OK,Thread_Group_3 3-16,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686669033552,11,HTTP Request_3_3_medium,200,OK,Thread_Group_3 3-6,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
