3491;;;
3680;;;
3510;;;2731,942598
3697;;;
3070;;;
3575;;;
3506;;;
3637;;;
3669;;;
3482;;;
3451;;;
3292;;;
3391;;;
3361;;;
3336;;;
2976;;;
3244;;;
2949;;;
3444;;;
3116;;;
3282;;;
3089;;;
3024;;;
3224;;;
3194;;;
3066;;;
2905;;;
2943;;;
4929;;;
2203;;;
2194;;;
2173;;;
2211;;;
2196;;;
2188;;;
2211;;;
2229;;;
2211;;;
2238;;;
2240;;;
2232;;;
2250;;;
2227;;;
2239;;;
2258;;;
2241;;;
2242;;;
2252;;;
2249;;;
2248;;;
2251;;;
2266;;;
2255;;;
2246;;;
2275;;;
2261;;;
2268;;;
6884;;;
2501;;;
2362;;;
2410;;;
2520;;;
2583;;;
2550;;;
2540;;;
2531;;;
2529;;;
2517;;;
2503;;;
2556;;;
2518;;;
2552;;;
2590;;;
2525;;;
2557;;;
2607;;;
2586;;;
2619;;;
2630;;;
2630;;;
2627;;;
2607;;;
2620;;;
2644;;;
2677;;;
2693;;;
4199;;;
2391;;;
2390;;;
2429;;;
2590;;;
2528;;;
2600;;;
2571;;;
2570;;;
2632;;;
2610;;;
2554;;;
2635;;;
2586;;;
2677;;;
2704;;;
2674;;;
2601;;;
2691;;;
2734;;;
2650;;;
2731;;;
2772;;;
2726;;;
2660;;;
2802;;;
2778;;;
2809;;;
2772;;;
2402;;;
2495;;;
2550;;;
2514;;;
2430;;;
2602;;;
4296;;;
2605;;;
2661;;;
2560;;;
2667;;;
2669;;;
2645;;;
2653;;;
2585;;;
2567;;;
2566;;;
2666;;;
2696;;;
2678;;;
2577;;;
2569;;;
2756;;;
2738;;;
2612;;;
2782;;;
2760;;;
7334;;;
2835;;;
2845;;;
2469;;;
2506;;;
2581;;;
2445;;;
2585;;;
2288;;;
2545;;;
2639;;;
2614;;;
2709;;;
2750;;;
2777;;;
2681;;;
2758;;;
2734;;;
2762;;;
2739;;;
2718;;;
2645;;;
2845;;;
2839;;;
2850;;;
2766;;;
2869;;;
2861;;;
2986;;;
2968;;;
2958;;;
2641;;;
4407;;;
2663;;;
2610;;;
2741;;;
2461;;;
2658;;;
2734;;;
2680;;;
2733;;;
2828;;;
2798;;;
2735;;;
2801;;;
2619;;;
2637;;;
2814;;;
2764;;;
2841;;;
2821;;;
2602;;;
2871;;;
2894;;;
2933;;;
2876;;;
2939;;;
2830;;;
2982;;;
2978;;;
2659;;;
2699;;;
2516;;;
2572;;;
2643;;;
2601;;;
2622;;;
2614;;;
2655;;;
2571;;;
2711;;;
2577;;;
2669;;;
2511;;;
2768;;;
2781;;;
2775;;;
2715;;;
2711;;;
2700;;;
2749;;;
8131;;;
2656;;;
2712;;;
2742;;;
4495;;;
2735;;;
2669;;;
2762;;;
2791;;;
2489;;;
2536;;;
2452;;;
2480;;;
2620;;;
2496;;;
2556;;;
2547;;;
2551;;;
2472;;;
2483;;;
2432;;;
2609;;;
2532;;;
2582;;;
2628;;;
2590;;;
2657;;;
2652;;;
2656;;;
2715;;;
2738;;;
2704;;;
2720;;;
2670;;;
2709;;;
2719;;;
2677;;;
2532;;;
2469;;;
2552;;;
2543;;;
2647;;;
2591;;;
2635;;;
2616;;;
2675;;;
4386;;;
2587;;;
2548;;;
2616;;;
2657;;;
2744;;;
2703;;;
2793;;;
2785;;;
2825;;;
2812;;;
2775;;;
2636;;;
2812;;;
2836;;;
2864;;;
2753;;;
2801;;;
2655;;;
2663;;;
2798;;;
2619;;;
2720;;;
2672;;;
2680;;;
2737;;;
2710;;;
2723;;;
2586;;;
2689;;;
2675;;;
2787;;;
2786;;;
2849;;;
2822;;;
7895;;;
2807;;;
2834;;;
2829;;;
2812;;;
2691;;;
2827;;;
2745;;;
2819;;;
2808;;;
2712;;;
2648;;;
2792;;;
2671;;;
2794;;;
2560;;;
2609;;;
4531;;;
2697;;;
2609;;;
2681;;;
2696;;;
2672;;;
2578;;;
2612;;;
2675;;;
2682;;;
2636;;;
2741;;;
2688;;;
2679;;;
2614;;;
2754;;;
2702;;;
2786;;;
2724;;;
2660;;;
2713;;;
2677;;;
2812;;;
2553;;;
2578;;;
2719;;;
2542;;;
2745;;;
2560;;;
2639;;;
2579;;;
2637;;;
2629;;;
2522;;;
2619;;;
2646;;;
2654;;;
2714;;;
2680;;;
2803;;;
2793;;;
2743;;;
2694;;;
2716;;;
2786;;;
4427;;;
2799;;;
2803;;;
2707;;;
2587;;;
2727;;;
2778;;;
2674;;;
2565;;;
2868;;;
2751;;;
2647;;;
2772;;;
2650;;;
2650;;;
2726;;;
2573;;;
2679;;;
2669;;;
2596;;;
2600;;;
2633;;;
2621;;;
2524;;;
2545;;;
2631;;;
2650;;;
8078;;;
2572;;;
2641;;;
2482;;;
2625;;;
2664;;;
2585;;;
2566;;;
2492;;;
2473;;;
2587;;;
2686;;;
2603;;;
2563;;;
2602;;;
2611;;;
2569;;;
2529;;;
2621;;;
2607;;;
2557;;;
4196;;;
2538;;;
2547;;;
2608;;;
2592;;;
2605;;;
2625;;;
2682;;;
2685;;;
2651;;;
2637;;;
2783;;;
2692;;;
2585;;;
2652;;;
2801;;;
2712;;;
2827;;;
2703;;;
2691;;;
2575;;;
2767;;;
2625;;;
2633;;;
2615;;;
2589;;;
2673;;;
2636;;;
2634;;;
2626;;;
2618;;;
2667;;;
2649;;;
2552;;;
2597;;;
2658;;;
2581;;;
2690;;;
2502;;;
2474;;;
2622;;;
2609;;;
2541;;;
2587;;;
2641;;;
4009;;;
2584;;;
2676;;;
2511;;;
2523;;;
2557;;;
2502;;;
2520;;;
2460;;;
2450;;;
2491;;;
2552;;;
2512;;;
2474;;;
2482;;;
2525;;;
2507;;;
2501;;;
2512;;;
2529;;;
2589;;;
2478;;;
2572;;;
2465;;;
2495;;;
2587;;;
2528;;;
2559;;;
2571;;;
2572;;;
2629;;;
2485;;;
2526;;;
2535;;;
2570;;;
2558;;;
2566;;;
2510;;;
3552;;;
9313;;;
2602;;;
2601;;;
2620;;;
2585;;;
2586;;;
2641;;;
2574;;;
2591;;;
2606;;;
2593;;;
2661;;;
2711;;;
2608;;;
2745;;;
2640;;;
2716;;;
2778;;;
2722;;;
2602;;;
2718;;;
2781;;;
2668;;;
2823;;;
2648;;;
2701;;;
2630;;;
2581;;;
2579;;;
2598;;;
2604;;;
2574;;;
2593;;;
2655;;;
2718;;;
2709;;;
2637;;;
2654;;;
2607;;;
3796;;;
2555;;;
2681;;;
2711;;;
2692;;;
2616;;;
2692;;;
2584;;;
2692;;;
2784;;;
2696;;;
2634;;;
2734;;;
2652;;;
2721;;;
2615;;;
2652;;;
2578;;;
2592;;;
2686;;;
2619;;;
2663;;;
2645;;;
2664;;;
2689;;;
2670;;;
2630;;;
2677;;;
