3776;;
3829;;
3428;;2963,330606
3841;;
3889;;
3744;;
3698;;
3873;;
3677;;
3847;;
3653;;
3822;;
3627;;
3402;;
3766;;
3275;;
3390;;
3525;;
3469;;
3602;;
3635;;
3509;;
3114;;
3395;;
3363;;
3261;;
3244;;
3210;;
3315;;
3186;;
2279;;
2370;;
2468;;
2411;;
2407;;
2361;;
2392;;
2384;;
2384;;
2373;;
2361;;
2392;;
2354;;
2401;;
2394;;
2363;;
2397;;
2365;;
2436;;
2363;;
2364;;
2442;;
2481;;
2451;;
2430;;
2426;;
2466;;
2421;;
2457;;
2485;;
2648;;
2737;;
2816;;
2884;;
2890;;
2912;;
2967;;
3094;;
2837;;
2976;;
2929;;
2998;;
3009;;
2898;;
2973;;
2985;;
3034;;
2985;;
3017;;
2929;;
2997;;
2946;;
3068;;
3089;;
2999;;
3104;;
2979;;
3060;;
3121;;
3134;;
2818;;
2725;;
2745;;
2816;;
2906;;
2889;;
3008;;
2827;;
2854;;
2784;;
3056;;
2949;;
2950;;
2820;;
3041;;
2820;;
2964;;
3027;;
3027;;
3015;;
3032;;
3006;;
3004;;
3044;;
3059;;
3075;;
2920;;
3099;;
3150;;
3021;;
2783;;
2840;;
2804;;
2841;;
2911;;
2883;;
2835;;
2953;;
2913;;
2885;;
3025;;
2874;;
2921;;
3079;;
3029;;
3076;;
3024;;
3127;;
2762;;
3072;;
2986;;
3105;;
3151;;
3163;;
3156;;
3170;;
3119;;
3197;;
3183;;
3274;;
2841;;
2865;;
2874;;
2905;;
2913;;
2939;;
2981;;
2910;;
2691;;
2924;;
3018;;
3001;;
2941;;
3118;;
3036;;
3068;;
3086;;
3097;;
3004;;
3135;;
3014;;
3056;;
2936;;
3085;;
3150;;
3123;;
3111;;
3068;;
3183;;
3142;;
2809;;
2756;;
2877;;
2884;;
2686;;
2782;;
2855;;
2910;;
2839;;
2941;;
2929;;
2971;;
2917;;
2899;;
3022;;
2970;;
2937;;
3045;;
3070;;
3022;;
3019;;
3039;;
3132;;
2965;;
3017;;
3130;;
3162;;
3167;;
3190;;
3223;;
2847;;
2899;;
2940;;
2757;;
2941;;
2912;;
2929;;
2915;;
2958;;
2865;;
3032;;
2958;;
2933;;
2919;;
2868;;
2944;;
3093;;
2896;;
2979;;
3059;;
2927;;
3046;;
2915;;
2902;;
3149;;
3173;;
3142;;
3167;;
3197;;
3205;;
2704;;
2781;;
2845;;
2702;;
2765;;
2847;;
2844;;
2869;;
2810;;
2960;;
2958;;
2941;;
2953;;
2924;;
2944;;
3012;;
2964;;
2996;;
3026;;
3071;;
3082;;
3020;;
3033;;
3135;;
3142;;
3025;;
3231;;
3213;;
2817;;
3205;;
2844;;
3389;;
2764;;
2952;;
2949;;
3056;;
2997;;
3004;;
3076;;
2902;;
3078;;
3011;;
3069;;
2975;;
2991;;
2966;;
3019;;
3045;;
2903;;
3135;;
3099;;
3146;;
3171;;
3238;;
3107;;
3267;;
2875;;
3309;;
3276;;
2970;;
2801;;
3368;;
2995;;
3373;;
2938;;
3008;;
3009;;
2974;;
2903;;
3033;;
3092;;
2879;;
3072;;
3089;;
2990;;
3011;;
2951;;
3101;;
3143;;
3085;;
3070;;
3140;;
3168;;
3139;;
3050;;
2860;;
3024;;
2888;;
2840;;
3283;;
3287;;
2964;;
3325;;
2930;;
3387;;
2979;;
3057;;
2923;;
2977;;
2973;;
2868;;
3085;;
3088;;
3062;;
3109;;
3056;;
2997;;
2977;;
3068;;
3126;;
3117;;
3178;;
2889;;
2960;;
3177;;
3189;;
3047;;
2948;;
2877;;
3224;;
3230;;
2960;;
2909;;
3065;;
2905;;
2938;;
2925;;
2978;;
2820;;
2949;;
3233;;
2946;;
2968;;
2922;;
2973;;
2803;;
2872;;
2826;;
2981;;
2976;;
3033;;
2873;;
2863;;
3080;;
3096;;
2955;;
3071;;
2896;;
2791;;
2857;;
2816;;
3147;;
3133;;
2970;;
2866;;
2800;;
2864;;
2737;;
2839;;
2797;;
2943;;
2933;;
2875;;
2803;;
2977;;
2807;;
2977;;
2895;;
2903;;
2817;;
2807;;
2980;;
2989;;
2820;;
2940;;
2913;;
3096;;
3056;;
3090;;
2980;;
2922;;
3060;;
2840;;
2917;;
3220;;
2996;;
2866;;
3279;;
3022;;
3006;;
3014;;
2918;;
3054;;
3012;;
2889;;
3027;;
2957;;
2988;;
2973;;
2837;;
2869;;
2987;;
2783;;
3006;;
2843;;
2955;;
